team1Name,team2Name,week,day,start,end,season,league,location
Jerrytown Sox,Tracyfort Sabres,19,1,11.0,13.0,2024,Competitive,East Amyland Arena Field #3
South Anthony Eagles,New Nicole Vikings,19,1,4.5,6.5,2024,Competitive,East Amyland Arena Field #1
Lisahaven Chiefs,Hubbardton Hornets,19,1,11.0,13.0,2024,Competitive,East Amyland Arena Field #1
Richardville Wolves,New Matthew Wildcats,19,2,3.5,5.5,2024,Competitive,East Amyland Arena Field #1
Tylerland Celtics,Port Cheryl Bucaneers,19,2,12.5,14.5,2024,Competitive,East Amyland Arena Field #1
Port Marktown Commandos,Richardmouth Hornets,19,1,6.5,8.5,2024,Competitive,East Amyland Arena Field #1
Lake Kevin Bears,Port Rhondaside Mavericks,19,1,4.0,6.0,2024,Competitive,East Amyland Arena Field #4
New Ryantown Robbers,Jerrytown Sox,20,1,11.0,13.0,2024,Competitive,East Amyland Arena Field #3
South Anthony Eagles,New Patrickburgh Sox,20,1,1.5,3.5,2024,Competitive,East Amyland Arena Field #1
Lisahaven Chiefs,Tracyfort Sabres,20,1,11.0,13.0,2024,Competitive,East Amyland Arena Field #1
Richardville Wolves,New Nicole Vikings,20,1,13.5,15.5,2024,Competitive,East Amyland Arena Field #1
Tylerland Celtics,Hubbardton Hornets,20,1,7.5,9.5,2024,Competitive,East Amyland Arena Field #3
Port Marktown Commandos,New Matthew Wildcats,20,2,6.0,8.0,2024,Competitive,East Amyland Arena Field #1
Lake Kevin Bears,Port Cheryl Bucaneers,20,2,19.5,21.5,2024,Competitive,East Amyland Arena Field #1
Port Rhondaside Mavericks,Richardmouth Hornets,20,1,3.5,5.5,2024,Competitive,East Amyland Arena Field #1
New Ryantown Robbers,South Anthony Eagles,21,1,11.5,13.5,2024,Competitive,East Amyland Arena Field #4
Lisahaven Chiefs,Jerrytown Sox,21,1,21.5,23.5,2024,Competitive,East Amyland Arena Field #5
Richardville Wolves,New Patrickburgh Sox,21,2,6.0,8.0,2024,Competitive,East Amyland Arena Field #2
Tylerland Celtics,Tracyfort Sabres,21,1,7.5,9.5,2024,Competitive,Gambleside Court Field #1
Port Marktown Commandos,New Nicole Vikings,21,1,13.5,15.5,2024,Competitive,East Amyland Arena Field #4
Lake Kevin Bears,Hubbardton Hornets,21,1,4.0,6.0,2024,Competitive,East Amyland Arena Field #5
Port Rhondaside Mavericks,New Matthew Wildcats,21,1,3.0,5.0,2024,Competitive,Josephmouth Hub Field #3
Richardmouth Hornets,Port Cheryl Bucaneers,21,1,13.0,15.0,2024,Competitive,Ryanside Zone Field #1
New Ryantown Robbers,Lisahaven Chiefs,22,1,20.5,22.5,2024,Competitive,East Amyland Arena Field #5
Richardville Wolves,South Anthony Eagles,22,1,17.5,19.5,2024,Competitive,Ianbury Complex Field #4
Tylerland Celtics,Jerrytown Sox,22,4,2.0,4.0,2024,Competitive,East Amyland Arena Field #1
Port Marktown Commandos,New Patrickburgh Sox,22,1,6.0,8.0,2024,Competitive,East Amyland Arena Field #5
Lake Kevin Bears,Tracyfort Sabres,22,1,8.0,10.0,2024,Competitive,East Amyland Arena Field #5
Port Rhondaside Mavericks,New Nicole Vikings,22,1,15.0,17.0,2024,Competitive,East Amyland Arena Field #4
Richardmouth Hornets,Hubbardton Hornets,22,1,3.5,5.5,2024,Competitive,East Amyland Arena Field #5
Port Cheryl Bucaneers,New Matthew Wildcats,22,2,14.0,16.0,2024,Competitive,East Amyland Arena Field #2
New Ryantown Robbers,Richardville Wolves,23,2,1.5,3.5,2024,Competitive,East Amyland Arena Field #1
Tylerland Celtics,Lisahaven Chiefs,23,4,8.5,10.5,2024,Competitive,East Amyland Arena Field #2
Port Marktown Commandos,South Anthony Eagles,23,1,9.0,11.0,2024,Competitive,East Amyland Arena Field #4
Lake Kevin Bears,Jerrytown Sox,23,3,4.5,6.5,2024,Competitive,East Amyland Arena Field #1
Port Rhondaside Mavericks,New Patrickburgh Sox,23,1,1.5,3.5,2024,Competitive,Port Royfort Field Field #1
Richardmouth Hornets,Tracyfort Sabres,23,1,11.0,13.0,2024,Competitive,East Amyland Arena Field #4
Port Cheryl Bucaneers,New Nicole Vikings,23,1,13.0,15.0,2024,Competitive,Ryanside Zone Field #1
New Matthew Wildcats,Hubbardton Hornets,23,2,14.0,16.0,2024,Competitive,East Amyland Arena Field #2
New Ryantown Robbers,Tylerland Celtics,24,1,7.5,9.5,2024,Competitive,Gambleside Court Field #1
Port Marktown Commandos,Richardville Wolves,24,1,18.5,20.5,2024,Competitive,East Amyland Arena Field #5
Lake Kevin Bears,Lisahaven Chiefs,24,4,6.5,8.5,2024,Competitive,East Amyland Arena Field #2
Port Rhondaside Mavericks,South Anthony Eagles,24,1,0.5,2.5,2024,Competitive,East Amyland Arena Field #3
Richardmouth Hornets,Jerrytown Sox,24,1,11.0,13.0,2024,Competitive,Ryanside Zone Field #1
Port Cheryl Bucaneers,New Patrickburgh Sox,24,2,13.5,15.5,2024,Competitive,East Amyland Arena Field #2
New Matthew Wildcats,Tracyfort Sabres,24,2,15.5,17.5,2024,Competitive,East Amyland Arena Field #2
Hubbardton Hornets,New Nicole Vikings,24,1,18.5,20.5,2024,Competitive,East Amyland Arena Field #4
New Ryantown Robbers,Port Marktown Commandos,25,1,6.5,8.5,2024,Competitive,East Amyland Arena Field #5
Lake Kevin Bears,Tylerland Celtics,25,1,7.5,9.5,2024,Competitive,Gambleside Court Field #1
Port Rhondaside Mavericks,Richardville Wolves,25,2,4.5,6.5,2024,Competitive,East Amyland Arena Field #2
Richardmouth Hornets,Lisahaven Chiefs,25,1,19.5,21.5,2024,Competitive,East Amyland Arena Field #5
Port Cheryl Bucaneers,South Anthony Eagles,25,1,14.5,16.5,2024,Competitive,Ianbury Complex Field #4
New Matthew Wildcats,Jerrytown Sox,25,2,6.5,8.5,2024,Competitive,East Amyland Arena Field #2
Hubbardton Hornets,New Patrickburgh Sox,25,1,3.5,5.5,2024,Competitive,East Amyland Arena Field #5
New Nicole Vikings,Tracyfort Sabres,25,1,14.5,16.5,2024,Competitive,East Amyland Arena Field #4
New Ryantown Robbers,Lake Kevin Bears,26,1,6.5,8.5,2024,Competitive,Gambleside Court Field #1
Port Rhondaside Mavericks,Port Marktown Commandos,26,2,13.0,15.0,2024,Competitive,East Amyland Arena Field #2
Richardmouth Hornets,Tylerland Celtics,26,1,7.5,9.5,2024,Competitive,East Amyland Arena Field #5
Port Cheryl Bucaneers,Richardville Wolves,26,1,19.0,21.0,2024,Competitive,Ianbury Complex Field #4
New Matthew Wildcats,Lisahaven Chiefs,26,2,3.5,5.5,2024,Competitive,East Amyland Arena Field #2
Hubbardton Hornets,South Anthony Eagles,26,1,3.5,5.5,2024,Competitive,East Amyland Arena Field #5
New Nicole Vikings,Jerrytown Sox,26,1,11.0,13.0,2024,Competitive,Ryanside Zone Field #1
Tracyfort Sabres,New Patrickburgh Sox,26,1,7.0,9.0,2024,Competitive,Ianbury Complex Field #4
New Ryantown Robbers,Port Rhondaside Mavericks,27,2,18.0,20.0,2024,Competitive,East Amyland Arena Field #2
Richardmouth Hornets,Lake Kevin Bears,27,1,4.0,6.0,2024,Competitive,East Amyland Arena Field #5
Port Cheryl Bucaneers,Port Marktown Commandos,27,1,13.0,15.0,2024,Competitive,Ianbury Complex Field #4
New Matthew Wildcats,Tylerland Celtics,27,2,20.0,22.0,2024,Competitive,East Amyland Arena Field #2
Hubbardton Hornets,Richardville Wolves,27,2,4.5,6.5,2024,Competitive,East Amyland Arena Field #3
New Nicole Vikings,Lisahaven Chiefs,27,1,21.5,23.5,2024,Competitive,East Amyland Arena Field #3
Tracyfort Sabres,South Anthony Eagles,27,1,7.0,9.0,2024,Competitive,East Amyland Arena Field #5
New Patrickburgh Sox,Jerrytown Sox,27,2,6.5,8.5,2024,Competitive,East Amyland Arena Field #3
New Ryantown Robbers,Richardmouth Hornets,28,1,8.5,10.5,2024,Competitive,East Amyland Arena Field #4
Port Cheryl Bucaneers,Port Rhondaside Mavericks,28,2,12.5,14.5,2024,Competitive,East Amyland Arena Field #3
New Matthew Wildcats,Lake Kevin Bears,28,2,20.0,22.0,2024,Competitive,East Amyland Arena Field #2
Hubbardton Hornets,Port Marktown Commandos,28,1,10.5,12.5,2024,Competitive,East Amyland Arena Field #4
New Nicole Vikings,Tylerland Celtics,28,1,12.5,14.5,2024,Competitive,East Amyland Arena Field #4
Tracyfort Sabres,Richardville Wolves,28,2,14.5,16.5,2024,Competitive,East Amyland Arena Field #3
New Patrickburgh Sox,Lisahaven Chiefs,28,2,9.5,11.5,2024,Competitive,East Amyland Arena Field #3
Jerrytown Sox,South Anthony Eagles,28,1,13.5,15.5,2024,Competitive,Ianbury Complex Field #4
New Ryantown Robbers,Port Cheryl Bucaneers,29,2,12.5,14.5,2024,Competitive,East Amyland Arena Field #2
New Matthew Wildcats,Richardmouth Hornets,29,1,6.0,8.0,2024,Competitive,East Amyland Arena Field #5
Hubbardton Hornets,Port Rhondaside Mavericks,29,1,8.0,10.0,2024,Competitive,East Amyland Arena Field #5
New Nicole Vikings,Lake Kevin Bears,29,1,18.5,20.5,2024,Competitive,East Amyland Arena Field #4
Tracyfort Sabres,Port Marktown Commandos,29,1,7.0,9.0,2024,Competitive,Ianbury Complex Field #4
New Patrickburgh Sox,Tylerland Celtics,29,1,7.5,9.5,2024,Competitive,Gambleside Court Field #1
Jerrytown Sox,Richardville Wolves,29,2,2.0,4.0,2024,Competitive,East Amyland Arena Field #1
South Anthony Eagles,Lisahaven Chiefs,29,1,20.0,22.0,2024,Competitive,East Amyland Arena Field #5
New Ryantown Robbers,New Matthew Wildcats,30,2,3.5,5.5,2024,Competitive,East Amyland Arena Field #1
Hubbardton Hornets,Port Cheryl Bucaneers,30,2,12.5,14.5,2024,Competitive,East Amyland Arena Field #3
New Nicole Vikings,Richardmouth Hornets,30,1,18.5,20.5,2024,Competitive,East Amyland Arena Field #4
Tracyfort Sabres,Port Rhondaside Mavericks,30,2,14.5,16.5,2024,Competitive,East Amyland Arena Field #3
New Patrickburgh Sox,Lake Kevin Bears,30,1,4.0,6.0,2024,Competitive,Port Royfort Field Field #1
Jerrytown Sox,Port Marktown Commandos,30,1,11.0,13.0,2024,Competitive,Ianbury Complex Field #4
South Anthony Eagles,Tylerland Celtics,30,1,7.5,9.5,2024,Competitive,East Amyland Arena Field #5
Lisahaven Chiefs,Richardville Wolves,30,1,16.5,18.5,2024,Competitive,East Amyland Arena Field #5
New Ryantown Robbers,Hubbardton Hornets,31,1,6.5,8.5,2024,Competitive,East Amyland Arena Field #4
New Nicole Vikings,New Matthew Wildcats,31,2,10.5,12.5,2024,Competitive,East Amyland Arena Field #2
Tracyfort Sabres,Port Cheryl Bucaneers,31,2,12.5,14.5,2024,Competitive,East Amyland Arena Field #2
New Patrickburgh Sox,Richardmouth Hornets,31,1,3.0,5.0,2024,Competitive,East Amyland Arena Field #4
Jerrytown Sox,Port Rhondaside Mavericks,31,2,4.5,6.5,2024,Competitive,East Amyland Arena Field #3
South Anthony Eagles,Lake Kevin Bears,31,1,4.0,6.0,2024,Competitive,East Amyland Arena Field #5
Lisahaven Chiefs,Port Marktown Commandos,31,1,19.5,21.5,2024,Competitive,East Amyland Arena Field #3
Richardville Wolves,Tylerland Celtics,31,2,14.5,16.5,2024,Competitive,East Amyland Arena Field #2
New Ryantown Robbers,New Nicole Vikings,32,1,13.0,15.0,2024,Competitive,East Amyland Arena Field #4
Tracyfort Sabres,Hubbardton Hornets,32,1,7.0,9.0,2024,Competitive,East Amyland Arena Field #5
New Patrickburgh Sox,New Matthew Wildcats,32,1,2.5,4.5,2024,Competitive,Port Royfort Field Field #1
Jerrytown Sox,Port Cheryl Bucaneers,32,3,20.0,22.0,2024,Competitive,East Amyland Arena Field #1
South Anthony Eagles,Richardmouth Hornets,32,1,1.5,3.5,2024,Competitive,East Amyland Arena Field #5
Lisahaven Chiefs,Port Rhondaside Mavericks,32,2,13.0,15.0,2024,Competitive,East Amyland Arena Field #2
Richardville Wolves,Lake Kevin Bears,32,4,8.5,10.5,2024,Competitive,East Amyland Arena Field #2
Tylerland Celtics,Port Marktown Commandos,32,1,7.5,9.5,2024,Competitive,Ianbury Complex Field #4
New Ryantown Robbers,Tracyfort Sabres,33,1,7.0,9.0,2024,Competitive,East Amyland Arena Field #5
New Patrickburgh Sox,New Nicole Vikings,33,1,14.0,16.0,2024,Competitive,East Amyland Arena Field #4
Jerrytown Sox,Hubbardton Hornets,33,1,11.0,13.0,2024,Competitive,Ryanside Zone Field #3
South Anthony Eagles,New Matthew Wildcats,33,1,2.5,4.5,2024,Competitive,East Amyland Arena Field #5
Lisahaven Chiefs,Port Cheryl Bucaneers,33,1,19.0,21.0,2024,Competitive,Ianbury Complex Field #4
Richardville Wolves,Richardmouth Hornets,33,1,13.5,15.5,2024,Competitive,Ryanside Zone Field #1
Tylerland Celtics,Port Rhondaside Mavericks,33,2,12.0,14.0,2024,Competitive,East Amyland Arena Field #2
Port Marktown Commandos,Lake Kevin Bears,33,1,6.0,8.0,2024,Competitive,Ianbury Complex Field #4
New Ryantown Robbers,New Patrickburgh Sox,34,1,6.5,8.5,2024,Competitive,Gambleside Court Field #1
Jerrytown Sox,Tracyfort Sabres,34,1,11.0,13.0,2024,Competitive,Ryanside Zone Field #3
South Anthony Eagles,New Nicole Vikings,34,1,14.0,16.0,2024,Competitive,East Amyland Arena Field #4
Lisahaven Chiefs,Hubbardton Hornets,34,1,21.0,23.0,2024,Competitive,East Amyland Arena Field #5
Richardville Wolves,New Matthew Wildcats,34,2,3.5,5.5,2024,Competitive,East Amyland Arena Field #2
Tylerland Celtics,Port Cheryl Bucaneers,34,2,12.5,14.5,2024,Competitive,East Amyland Arena Field #3
Port Marktown Commandos,Richardmouth Hornets,34,1,6.0,8.0,2024,Competitive,East Amyland Arena Field #5
Lake Kevin Bears,Port Rhondaside Mavericks,34,1,4.0,6.0,2024,Competitive,Port Royfort Field Field #1
New Ryantown Robbers,Jerrytown Sox,35,1,11.0,13.0,2024,Competitive,Ryanside Zone Field #3
South Anthony Eagles,New Patrickburgh Sox,35,1,1.5,3.5,2024,Competitive,East Amyland Arena Field #5
Lisahaven Chiefs,Tracyfort Sabres,35,1,19.0,21.0,2024,Competitive,East Amyland Arena Field #5
Richardville Wolves,New Nicole Vikings,35,1,17.0,19.0,2024,Competitive,Ianbury Complex Field #4
Tylerland Celtics,Hubbardton Hornets,35,1,7.5,9.5,2024,Competitive,East Amyland Arena Field #5
Port Marktown Commandos,New Matthew Wildcats,35,2,6.0,8.0,2024,Competitive,East Amyland Arena Field #2
Lake Kevin Bears,Port Cheryl Bucaneers,35,2,19.5,21.5,2024,Competitive,East Amyland Arena Field #2
Port Rhondaside Mavericks,Richardmouth Hornets,35,1,3.5,5.5,2024,Competitive,East Amyland Arena Field #5
New Ryantown Robbers,South Anthony Eagles,36,1,6.5,8.5,2024,Competitive,East Amyland Arena Field #1
Lisahaven Chiefs,Jerrytown Sox,36,1,11.0,13.0,2024,Competitive,East Amyland Arena Field #1
Richardville Wolves,New Patrickburgh Sox,36,2,6.0,8.0,2024,Competitive,East Amyland Arena Field #1
Tylerland Celtics,Tracyfort Sabres,36,1,7.5,9.5,2024,Competitive,East Amyland Arena Field #3
Port Marktown Commandos,New Nicole Vikings,36,1,8.5,10.5,2024,Competitive,East Amyland Arena Field #1
Lake Kevin Bears,Hubbardton Hornets,36,1,4.0,6.0,2024,Competitive,East Amyland Arena Field #3
Port Rhondaside Mavericks,New Matthew Wildcats,36,1,2.5,4.5,2024,Competitive,East Amyland Arena Field #4
Richardmouth Hornets,Port Cheryl Bucaneers,36,1,13.0,15.0,2024,Competitive,East Amyland Arena Field #1
New Ryantown Robbers,Lisahaven Chiefs,37,1,11.0,13.0,2024,Competitive,East Amyland Arena Field #1
Richardville Wolves,South Anthony Eagles,37,1,13.5,15.5,2024,Competitive,East Amyland Arena Field #1
Tylerland Celtics,Jerrytown Sox,37,4,2.0,4.0,2024,Competitive,East Amyland Arena Field #1
Port Marktown Commandos,New Patrickburgh Sox,37,1,6.0,8.0,2024,Competitive,East Amyland Arena Field #3
Lake Kevin Bears,Tracyfort Sabres,37,1,8.0,10.0,2024,Competitive,East Amyland Arena Field #3
Port Rhondaside Mavericks,New Nicole Vikings,37,1,4.5,6.5,2024,Competitive,East Amyland Arena Field #1
Richardmouth Hornets,Hubbardton Hornets,37,1,6.5,8.5,2024,Competitive,East Amyland Arena Field #1
Port Cheryl Bucaneers,New Matthew Wildcats,37,2,12.5,14.5,2024,Competitive,East Amyland Arena Field #1
New Ryantown Robbers,Richardville Wolves,38,2,1.5,3.5,2024,Competitive,East Amyland Arena Field #1
Tylerland Celtics,Lisahaven Chiefs,38,4,6.5,8.5,2024,Competitive,East Amyland Arena Field #2
Port Marktown Commandos,South Anthony Eagles,38,1,6.0,8.0,2024,Competitive,East Amyland Arena Field #1
Lake Kevin Bears,Jerrytown Sox,38,3,2.0,4.0,2024,Competitive,East Amyland Arena Field #1
Port Rhondaside Mavericks,New Patrickburgh Sox,38,1,1.5,3.5,2024,Competitive,East Amyland Arena Field #4
Richardmouth Hornets,Tracyfort Sabres,38,1,8.0,10.0,2024,Competitive,East Amyland Arena Field #1
Port Cheryl Bucaneers,New Nicole Vikings,38,1,13.0,15.0,2024,Competitive,East Amyland Arena Field #1
New Matthew Wildcats,Hubbardton Hornets,38,2,3.5,5.5,2024,Competitive,East Amyland Arena Field #1
New Ryantown Robbers,Tylerland Celtics,39,1,7.5,9.5,2024,Competitive,East Amyland Arena Field #4
Port Marktown Commandos,Richardville Wolves,39,1,13.5,15.5,2024,Competitive,East Amyland Arena Field #1
Lake Kevin Bears,Lisahaven Chiefs,39,4,6.5,8.5,2024,Competitive,East Amyland Arena Field #2
Port Rhondaside Mavericks,South Anthony Eagles,39,1,0.5,2.5,2024,Competitive,East Amyland Arena Field #1
Richardmouth Hornets,Jerrytown Sox,39,1,11.0,13.0,2024,Competitive,East Amyland Arena Field #1
Port Cheryl Bucaneers,New Patrickburgh Sox,39,2,12.5,14.5,2024,Competitive,East Amyland Arena Field #1
New Matthew Wildcats,Tracyfort Sabres,39,2,14.5,16.5,2024,Competitive,East Amyland Arena Field #1
Hubbardton Hornets,New Nicole Vikings,39,1,4.5,6.5,2024,Competitive,East Amyland Arena Field #1
New Ryantown Robbers,Port Marktown Commandos,40,1,6.5,8.5,2024,Competitive,East Amyland Arena Field #3
Lake Kevin Bears,Tylerland Celtics,40,1,7.5,9.5,2024,Competitive,East Amyland Arena Field #4
Port Rhondaside Mavericks,Richardville Wolves,40,2,4.5,6.5,2024,Competitive,East Amyland Arena Field #1
Richardmouth Hornets,Lisahaven Chiefs,40,1,11.0,13.0,2024,Competitive,East Amyland Arena Field #1
Port Cheryl Bucaneers,South Anthony Eagles,40,1,13.0,15.0,2024,Competitive,East Amyland Arena Field #1
New Matthew Wildcats,Jerrytown Sox,40,2,6.5,8.5,2024,Competitive,East Amyland Arena Field #1
Hubbardton Hornets,New Patrickburgh Sox,40,1,3.5,5.5,2024,Competitive,East Amyland Arena Field #3
New Nicole Vikings,Tracyfort Sabres,40,1,7.0,9.0,2024,Competitive,East Amyland Arena Field #1
New Ryantown Robbers,Lake Kevin Bears,41,1,6.5,8.5,2024,Competitive,East Amyland Arena Field #4
Port Rhondaside Mavericks,Port Marktown Commandos,41,2,6.0,8.0,2024,Competitive,East Amyland Arena Field #1
Richardmouth Hornets,Tylerland Celtics,41,1,7.5,9.5,2024,Competitive,East Amyland Arena Field #1
Port Cheryl Bucaneers,Richardville Wolves,41,1,13.5,15.5,2024,Competitive,East Amyland Arena Field #1
New Matthew Wildcats,Lisahaven Chiefs,41,2,3.5,5.5,2024,Competitive,East Amyland Arena Field #1
Hubbardton Hornets,South Anthony Eagles,41,1,3.5,5.5,2024,Competitive,East Amyland Arena Field #1
New Nicole Vikings,Jerrytown Sox,41,1,11.0,13.0,2024,Competitive,East Amyland Arena Field #1
Tracyfort Sabres,New Patrickburgh Sox,41,1,7.0,9.0,2024,Competitive,East Amyland Arena Field #3
New Ryantown Robbers,Port Rhondaside Mavericks,42,2,4.5,6.5,2024,Competitive,East Amyland Arena Field #1
Richardmouth Hornets,Lake Kevin Bears,42,1,4.0,6.0,2024,Competitive,East Amyland Arena Field #1
Port Cheryl Bucaneers,Port Marktown Commandos,42,1,13.0,15.0,2024,Competitive,East Amyland Arena Field #3
New Matthew Wildcats,Tylerland Celtics,42,2,12.0,14.0,2024,Competitive,East Amyland Arena Field #1
Hubbardton Hornets,Richardville Wolves,42,2,2.5,4.5,2024,Competitive,East Amyland Arena Field #1
New Nicole Vikings,Lisahaven Chiefs,42,1,11.0,13.0,2024,Competitive,East Amyland Arena Field #1
Tracyfort Sabres,South Anthony Eagles,42,1,7.0,9.0,2024,Competitive,East Amyland Arena Field #1
New Patrickburgh Sox,Jerrytown Sox,42,2,6.5,8.5,2024,Competitive,East Amyland Arena Field #1
New Ryantown Robbers,Richardmouth Hornets,43,1,6.5,8.5,2024,Competitive,East Amyland Arena Field #1
Port Cheryl Bucaneers,Port Rhondaside Mavericks,43,2,12.5,14.5,2024,Competitive,East Amyland Arena Field #1
New Matthew Wildcats,Lake Kevin Bears,43,2,19.5,21.5,2024,Competitive,East Amyland Arena Field #1
Hubbardton Hornets,Port Marktown Commandos,43,1,6.0,8.0,2024,Competitive,East Amyland Arena Field #3
New Nicole Vikings,Tylerland Celtics,43,1,8.5,10.5,2024,Competitive,East Amyland Arena Field #1
Tracyfort Sabres,Richardville Wolves,43,2,14.5,16.5,2024,Competitive,East Amyland Arena Field #1
New Patrickburgh Sox,Lisahaven Chiefs,43,2,6.0,8.0,2024,Competitive,East Amyland Arena Field #1
Jerrytown Sox,South Anthony Eagles,43,1,11.0,13.0,2024,Competitive,East Amyland Arena Field #1
New Ryantown Robbers,Port Cheryl Bucaneers,44,2,12.5,14.5,2024,Competitive,East Amyland Arena Field #1
New Matthew Wildcats,Richardmouth Hornets,44,1,2.5,4.5,2024,Competitive,East Amyland Arena Field #1
Hubbardton Hornets,Port Rhondaside Mavericks,44,1,3.5,5.5,2024,Competitive,East Amyland Arena Field #3
New Nicole Vikings,Lake Kevin Bears,44,1,4.5,6.5,2024,Competitive,East Amyland Arena Field #1
Tracyfort Sabres,Port Marktown Commandos,44,1,7.0,9.0,2024,Competitive,East Amyland Arena Field #3
New Patrickburgh Sox,Tylerland Celtics,44,1,7.5,9.5,2024,Competitive,East Amyland Arena Field #4
Jerrytown Sox,Richardville Wolves,44,2,2.0,4.0,2024,Competitive,East Amyland Arena Field #1
